FREQ	Frequency	REF_AREA	Territory	DATA_TYPE	Indicator	MEASURE	Measure (DESC)	TIME_PERIOD	Observation	OBS_STATUS	Observation status
A	Annual	ITE4	Lazio	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	1267		
A	Annual	ITE4	Lazio	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	1194		
A	Annual	ITE4	Lazio	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	22.3		
A	Annual	ITE4	Lazio	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	21.1		
A	Annual	ITE4	Lazio	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	1082		
A	Annual	ITE4	Lazio	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	996		
A	Annual	ITE4	Lazio	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	47.3		
A	Annual	ITE4	Lazio	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	43		
A	Annual	ITE4	Lazio	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	391		
A	Annual	ITE4	Lazio	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	341		
A	Annual	ITE4	Lazio	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	6.9		
A	Annual	ITE4	Lazio	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	6		
A	Annual	ITE4	Lazio	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	1071		
A	Annual	ITE4	Lazio	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	1035		
A	Annual	ITE4	Lazio	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	18.8		
A	Annual	ITE4	Lazio	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	18.3		
A	Annual	ITE4	Lazio	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	336		
A	Annual	ITE4	Lazio	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	354		
A	Annual	ITE4	Lazio	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	5.9		
A	Annual	ITE4	Lazio	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	6.2		
A	Annual	ITE4	Lazio	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	862		
A	Annual	ITE4	Lazio	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	870		
A	Annual	ITE4	Lazio	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	15.1		
A	Annual	ITE4	Lazio	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	15.4		
A	Annual	ITE4	Lazio	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	512		
A	Annual	ITE4	Lazio	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	500		
A	Annual	ITE4	Lazio	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	9		
A	Annual	ITE4	Lazio	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	8.8		
A	Annual	ITE4	Lazio	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	234		
A	Annual	ITE4	Lazio	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	247		
A	Annual	ITE4	Lazio	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	4.1		
A	Annual	ITE4	Lazio	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	4.4		
A	Annual	ITE4	Lazio	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	731		
A	Annual	ITE4	Lazio	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	663		
A	Annual	ITE4	Lazio	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	12.8		
A	Annual	ITE4	Lazio	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	11.7		
A	Annual	ITE4	Lazio	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	240		
A	Annual	ITE4	Lazio	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	291		
A	Annual	ITE4	Lazio	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	4.2		
A	Annual	ITE4	Lazio	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	5.1		
A	Annual	ITE4	Lazio	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	103		
A	Annual	ITE4	Lazio	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	104		
A	Annual	ITE4	Lazio	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	1.8		
A	Annual	ITE4	Lazio	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	1.8		
A	Annual	ITFG	Mezzogiorno	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	13595		
A	Annual	ITFG	Mezzogiorno	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	13071		
A	Annual	ITFG	Mezzogiorno	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	68.9		
A	Annual	ITFG	Mezzogiorno	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	66.3		
A	Annual	ITFG	Mezzogiorno	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	7908		
A	Annual	ITFG	Mezzogiorno	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	7918		
A	Annual	ITFG	Mezzogiorno	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	40.1		
A	Annual	ITFG	Mezzogiorno	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	40.2		
A	Annual	ITFG	Mezzogiorno	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	4489		
A	Annual	ITFG	Mezzogiorno	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	4454		
A	Annual	ITFG	Mezzogiorno	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	22.8		
A	Annual	ITFG	Mezzogiorno	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	22.6		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	3183		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	2979		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	40.3		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	37.6		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	1520		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	1416		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	7.7		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	7.2		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	3942		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	3949		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	20		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	20		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	1318		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	1297		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	6.7		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	6.6		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	3063		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	3112		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	15.5		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	15.8		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	1760		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	1724		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	8.9		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	8.7		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	831		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	839		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	4.2		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	4.3		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	2466		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	2254		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	12.5		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	11.4		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	981		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	986		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	5		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	5		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	470		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	424		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	2.4		
A	Annual	ITFG	Mezzogiorno	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	2.1		
A	Annual	ITF	Sud	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	9282		
A	Annual	ITF	Sud	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	8917		
A	Annual	ITF	Sud	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	69.4		
A	Annual	ITF	Sud	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	66.7		
A	Annual	ITF	Sud	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	5336		
A	Annual	ITF	Sud	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	5318		
A	Annual	ITF	Sud	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	39.9		
A	Annual	ITF	Sud	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	39.8		
A	Annual	ITF	Sud	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	2997		
A	Annual	ITF	Sud	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	2946		
A	Annual	ITF	Sud	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	22.4		
A	Annual	ITF	Sud	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	22		
A	Annual	ITF	Sud	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	2227		
A	Annual	ITF	Sud	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	2034		
A	Annual	ITF	Sud	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	41.7		
A	Annual	ITF	Sud	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	38.2		
A	Annual	ITF	Sud	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	1054		
A	Annual	ITF	Sud	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	946		
A	Annual	ITF	Sud	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	7.9		
A	Annual	ITF	Sud	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	7.1		
A	Annual	ITF	Sud	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	2665		
A	Annual	ITF	Sud	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	2630		
A	Annual	ITF	Sud	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	19.9		
A	Annual	ITF	Sud	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	19.7		
A	Annual	ITF	Sud	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	897		
A	Annual	ITF	Sud	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	831		
A	Annual	ITF	Sud	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	6.7		
A	Annual	ITF	Sud	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	6.2		
A	Annual	ITF	Sud	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	2040		
A	Annual	ITF	Sud	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	2074		
A	Annual	ITF	Sud	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	15.2		
A	Annual	ITF	Sud	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	15.5		
A	Annual	ITF	Sud	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	1113		
A	Annual	ITF	Sud	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	1114		
A	Annual	ITF	Sud	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	8.3		
A	Annual	ITF	Sud	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	8.3		
A	Annual	ITF	Sud	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	595		
A	Annual	ITF	Sud	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	542		
A	Annual	ITF	Sud	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	4.4		
A	Annual	ITF	Sud	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	4.1		
A	Annual	ITF	Sud	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	1722		
A	Annual	ITF	Sud	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	1502		
A	Annual	ITF	Sud	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	12.9		
A	Annual	ITF	Sud	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	11.2		
A	Annual	ITF	Sud	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	618		
A	Annual	ITF	Sud	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	656		
A	Annual	ITF	Sud	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	4.6		
A	Annual	ITF	Sud	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	4.9		
A	Annual	ITF	Sud	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	326		
A	Annual	ITF	Sud	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	303		
A	Annual	ITF	Sud	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	2.4		
A	Annual	ITF	Sud	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	2.3		
A	Annual	ITF1	Abruzzo	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	908		
A	Annual	ITF1	Abruzzo	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	887		
A	Annual	ITF1	Abruzzo	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	71.7		
A	Annual	ITF1	Abruzzo	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	70.2		
A	Annual	ITF1	Abruzzo	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	530		
A	Annual	ITF1	Abruzzo	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	493		
A	Annual	ITF1	Abruzzo	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	41.9		
A	Annual	ITF1	Abruzzo	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	39		
A	Annual	ITF1	Abruzzo	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	263		
A	Annual	ITF1	Abruzzo	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	265		
A	Annual	ITF1	Abruzzo	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	20.7		
A	Annual	ITF1	Abruzzo	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	20.9		
A	Annual	ITF1	Abruzzo	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	255		
A	Annual	ITF1	Abruzzo	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	218		
A	Annual	ITF1	Abruzzo	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	48.2		
A	Annual	ITF1	Abruzzo	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	44.2		
A	Annual	ITF1	Abruzzo	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	81		
A	Annual	ITF1	Abruzzo	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	62		
A	Annual	ITF1	Abruzzo	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	6.4		
A	Annual	ITF1	Abruzzo	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	4.9		
A	Annual	ITF1	Abruzzo	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	248		
A	Annual	ITF1	Abruzzo	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	230		
A	Annual	ITF1	Abruzzo	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	19.6		
A	Annual	ITF1	Abruzzo	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	18.2		
A	Annual	ITF1	Abruzzo	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	56		
A	Annual	ITF1	Abruzzo	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	77		
A	Annual	ITF1	Abruzzo	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	4.4		
A	Annual	ITF1	Abruzzo	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	6.1		
A	Annual	ITF1	Abruzzo	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	183		
A	Annual	ITF1	Abruzzo	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	176		
A	Annual	ITF1	Abruzzo	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	14.5		
A	Annual	ITF1	Abruzzo	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	13.9		
A	Annual	ITF1	Abruzzo	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	119		
A	Annual	ITF1	Abruzzo	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	106		
A	Annual	ITF1	Abruzzo	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	9.4		
A	Annual	ITF1	Abruzzo	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	8.4		
A	Annual	ITF1	Abruzzo	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	45		
A	Annual	ITF1	Abruzzo	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	63		
A	Annual	ITF1	Abruzzo	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	3.6		
A	Annual	ITF1	Abruzzo	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	5		
A	Annual	ITF1	Abruzzo	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	166		
A	Annual	ITF1	Abruzzo	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	144		
A	Annual	ITF1	Abruzzo	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	13.1		
A	Annual	ITF1	Abruzzo	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	11.4		
A	Annual	ITF1	Abruzzo	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	48		
A	Annual	ITF1	Abruzzo	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	60		
